Name,Vector1,Vector2,Row,Column,F,Well,Compound,Concentration
r15c13f05p01-sk1fk1fl1.tiff,0.8618054,-0.46620908,O,13,05,O13,Rotenone,25
r15c13f06p01-sk1fk1fl1.tiff,0.74275756,0.7753875,O,13,06,O13,Rotenone,25
r15c13f07p01-sk1fk1fl1.tiff,0.8099527,-0.057635397,O,13,07,O13,Rotenone,25
r15c13f08p01-sk1fk1fl1.tiff,0.5797106,0.8632308,O,13,08,O13,Rotenone,25
r15c13f09p01-sk1fk1fl1.tiff,0.49101314,-0.3184521,O,13,09,O13,Rotenone,25
r15c23f01p01-sk1fk1fl1.tiff,-2.3159862,-1.8240479,O,23,01,O23,DMSO,
r15c23f02p01-sk1fk1fl1.tiff,-3.0149975,-3.4364967,O,23,02,O23,DMSO,
r15c23f03p01-sk1fk1fl1.tiff,-2.112402,-4.1790385,O,23,03,O23,DMSO,
r15c23f04p01-sk1fk1fl1.tiff,-2.3480632,-3.4037454,O,23,04,O23,DMSO,
r15c23f05p01-sk1fk1fl1.tiff,1.2466387,1.3832257,O,23,05,O23,DMSO,
r15c23f06p01-sk1fk1fl1.tiff,-1.626886,-1.3226321,O,23,06,O23,DMSO,
r15c23f07p01-sk1fk1fl1.tiff,-1.688402,-2.3500586,O,23,07,O23,DMSO,
r15c23f08p01-sk1fk1fl1.tiff,-1.9934963,-1.235551,O,23,08,O23,DMSO,
r15c23f09p01-sk1fk1fl1.tiff,-1.7668767,-1.5758553,O,23,09,O23,DMSO,
r15c24f01p01-sk1fk1fl1.tiff,-1.7594196,-1.2004166,O,24,01,O24,DMSO,
r15c24f02p01-sk1fk1fl1.tiff,-1.469479,-2.9879768,O,24,02,O24,DMSO,
r15c24f03p01-sk1fk1fl1.tiff,-2.58679,-3.7210867,O,24,03,O24,DMSO,
r15c24f04p01-sk1fk1fl1.tiff,-3.0968432,-2.2888942,O,24,04,O24,DMSO,
r15c24f05p01-sk1fk1fl1.tiff,-3.1734772,-1.6689272,O,24,05,O24,DMSO,
r15c24f06p01-sk1fk1fl1.tiff,-1.2497559,-2.1292143,O,24,06,O24,DMSO,
r15c24f07p01-sk1fk1fl1.tiff,-3.1015935,-3.5101435,O,24,07,O24,DMSO,
r15c24f08p01-sk1fk1fl1.tiff,-3.2856636,-2.2411063,O,24,08,O24,DMSO,
r15c24f09p01-sk1fk1fl1.tiff,-3.218169,-3.4419622,O,24,09,O24,DMSO,
r16c01f01p01-sk1fk1fl1.tiff,9.584844,4.5577164,P,01,01,P01,Tetrandrine,50
r16c01f02p01-sk1fk1fl1.tiff,11.11478,3.812987,P,01,02,P01,Tetrandrine,50
r16c01f03p01-sk1fk1fl1.tiff,11.435832,3.0306153,P,01,03,P01,Tetrandrine,50
r16c01f04p01-sk1fk1fl1.tiff,11.36999,3.1360588,P,01,04,P01,Tetrandrine,50
r16c01f05p01-sk1fk1fl1.tiff,11.695325,2.9605882,P,01,05,P01,Tetrandrine,50
r16c01f06p01-sk1fk1fl1.tiff,10.37936,4.181,P,01,06,P01,Tetrandrine,50
r16c01f07p01-sk1fk1fl1.tiff,10.897604,3.7189553,P,01,07,P01,Tetrandrine,50
r16c01f08p01-sk1fk1fl1.tiff,9.574164,4.567306,P,01,08,P01,Tetrandrine,50
r16c01f09p01-sk1fk1fl1.tiff,11.126293,3.7085764,P,01,09,P01,Tetrandrine,50
r16c02f01p01-sk1fk1fl1.tiff,11.049409,3.769488,P,02,01,P02,Tetrandrine,25
r16c02f02p01-sk1fk1fl1.tiff,10.489991,4.1294084,P,02,02,P02,Tetrandrine,25
r16c02f03p01-sk1fk1fl1.tiff,10.718122,3.996618,P,02,03,P02,Tetrandrine,25
r16c02f04p01-sk1fk1fl1.tiff,12.445246,3.0556715,P,02,04,P02,Tetrandrine,25
r16c02f05p01-sk1fk1fl1.tiff,13.362053,3.7226524,P,02,05,P02,Tetrandrine,25
r16c02f06p01-sk1fk1fl1.tiff,12.166457,2.914954,P,02,06,P02,Tetrandrine,25
r16c02f07p01-sk1fk1fl1.tiff,12.787164,3.2142124,P,02,07,P02,Tetrandrine,25
r16c02f08p01-sk1fk1fl1.tiff,9.799233,4.500772,P,02,08,P02,Tetrandrine,25
r16c02f09p01-sk1fk1fl1.tiff,11.303357,3.216381,P,02,09,P02,Tetrandrine,25
r16c12f01p01-sk1fk1fl1.tiff,9.590047,4.5638347,P,12,01,P12,Tetrandrine,50
r16c12f02p01-sk1fk1fl1.tiff,11.77311,3.2988744,P,12,02,P12,Tetrandrine,50
r16c12f03p01-sk1fk1fl1.tiff,10.796517,3.9260232,P,12,03,P12,Tetrandrine,50
r16c12f04p01-sk1fk1fl1.tiff,10.847148,3.863219,P,12,04,P12,Tetrandrine,50
r16c12f05p01-sk1fk1fl1.tiff,11.021248,3.6643026,P,12,05,P12,Tetrandrine,50
r16c12f06p01-sk1fk1fl1.tiff,10.7971325,3.9535866,P,12,06,P12,Tetrandrine,50
r16c12f07p01-sk1fk1fl1.tiff,10.66605,4.044709,P,12,07,P12,Tetrandrine,50
r16c12f08p01-sk1fk1fl1.tiff,10.032395,4.3485565,P,12,08,P12,Tetrandrine,50
r16c12f09p01-sk1fk1fl1.tiff,11.10807,3.5665023,P,12,09,P12,Tetrandrine,50
r16c13f01p01-sk1fk1fl1.tiff,9.529865,4.611139,P,13,01,P13,Tetrandrine,25
r16c13f02p01-sk1fk1fl1.tiff,12.437335,3.2316225,P,13,02,P13,Tetrandrine,25
r16c13f03p01-sk1fk1fl1.tiff,9.939857,4.4089437,P,13,03,P13,Tetrandrine,25
r16c13f04p01-sk1fk1fl1.tiff,13.284555,3.56024,P,13,04,P13,Tetrandrine,25
r16c13f05p01-sk1fk1fl1.tiff,13.661949,3.7375538,P,13,05,P13,Tetrandrine,25
r16c13f06p01-sk1fk1fl1.tiff,12.511701,3.2387867,P,13,06,P13,Tetrandrine,25
r16c13f07p01-sk1fk1fl1.tiff,12.967316,3.4457142,P,13,07,P13,Tetrandrine,25
r16c13f08p01-sk1fk1fl1.tiff,13.116466,3.6474643,P,13,08,P13,Tetrandrine,25
r16c13f09p01-sk1fk1fl1.tiff,11.1334305,3.7644503,P,13,09,P13,Tetrandrine,25
r16c23f01p01-sk1fk1fl1.tiff,-2.3070621,-1.5308439,P,23,01,P23,DMSO,
r16c23f02p01-sk1fk1fl1.tiff,-2.8197396,-4.071625,P,23,02,P23,DMSO,
r16c23f03p01-sk1fk1fl1.tiff,-3.0632648,-3.588053,P,23,03,P23,DMSO,
r16c23f04p01-sk1fk1fl1.tiff,-3.5393918,-2.2548602,P,23,04,P23,DMSO,
r16c23f05p01-sk1fk1fl1.tiff,-1.8969461,-1.025823,P,23,05,P23,DMSO,
r16c23f06p01-sk1fk1fl1.tiff,-2.525511,-3.8589346,P,23,06,P23,DMSO,
r16c23f07p01-sk1fk1fl1.tiff,-0.20464088,-2.938857,P,23,07,P23,DMSO,
r16c23f08p01-sk1fk1fl1.tiff,-3.0644968,-2.288774,P,23,08,P23,DMSO,
r16c23f09p01-sk1fk1fl1.tiff,-1.0292389,-3.2776015,P,23,09,P23,DMSO,
r16c24f01p01-sk1fk1fl1.tiff,-1.6148946,-1.9945079,P,24,01,P24,DMSO,
r16c24f02p01-sk1fk1fl1.tiff,-2.7483785,-1.5601547,P,24,02,P24,DMSO,
r16c24f03p01-sk1fk1fl1.tiff,-2.9934876,-2.8044739,P,24,03,P24,DMSO,
r16c24f04p01-sk1fk1fl1.tiff,-2.3890715,-1.9257777,P,24,04,P24,DMSO,
r16c24f05p01-sk1fk1fl1.tiff,-1.638876,-1.5877352,P,24,05,P24,DMSO,
r16c24f06p01-sk1fk1fl1.tiff,-1.7099687,-1.5060989,P,24,06,P24,DMSO,
r16c24f07p01-sk1fk1fl1.tiff,-1.4634467,-2.7354565,P,24,07,P24,DMSO,
r16c24f08p01-sk1fk1fl1.tiff,-2.4542243,-2.0813627,P,24,08,P24,DMSO,
r16c24f09p01-sk1fk1fl1.tiff,-1.7586329,-1.2406654,P,24,09,P24,DMSO,
